listing_url,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,,,
https://www.airbnb.com/rooms/877203,47.60026601,-122.2998674,2,1.5,1,2,60,,,
https://www.airbnb.com/rooms/7037291,47.59921759,-122.3120997,2,1.5,1,1,70,,,
https://www.airbnb.com/rooms/7931386,47.59561764,-122.3108208,4,2,3,2,175,,,
https://www.airbnb.com/rooms/8173825,47.57669612,-122.2968805,2,1,1,2,100,,,
https://www.airbnb.com/rooms/6759104,47.59695169,-122.3019871,2,2,1,1,69,,,
https://www.airbnb.com/rooms/7619060,47.59515922,-122.3090613,2,1,1,1,69,,,
https://www.airbnb.com/rooms/7095802,47.59213628,-122.3000801,2,1,1,1,35,,,
https://www.airbnb.com/rooms/8103432,47.59802553,-122.3069675,4,1,3,2,140,,,
https://www.airbnb.com/rooms/3998922,47.59622687,-122.3029231,2,1,1,1,68,,,
https://www.airbnb.com/rooms/8922153,47.60016616,-122.307816,2,1.5,1,1,55,,,
https://www.airbnb.com/rooms/5932882,47.58725541,-122.3003847,4,1.5,1,1,100,,,
https://www.airbnb.com/rooms/6187340,47.59370214,-122.3081055,2,1,0,1,70,,,
https://www.airbnb.com/rooms/8350401,47.58622696,-122.2986161,2,1.5,1,1,90,,,
https://www.airbnb.com/rooms/1273432,47.60158523,-122.3069832,6,2.5,2,3,275,,,
https://www.airbnb.com/rooms/2830174,47.59321976,-122.3088915,2,1,1,1,60,,,
https://www.airbnb.com/rooms/9370866,47.59984837,-122.3070342,4,1.5,2,2,125,,,
https://www.airbnb.com/rooms/8339303,47.59364421,-122.3093201,4,1,1,2,100,,,
https://www.airbnb.com/rooms/8107555,47.59964652,-122.3073967,2,1,0,1,115,,,
https://www.airbnb.com/rooms/3946160,47.59197874,-122.3071759,2,1,1,1,90,,,
https://www.airbnb.com/rooms/4061207,47.59316777,-122.3016992,4,2,2,3,90,,,
https://www.airbnb.com/rooms/113951,47.59704962,-122.2998868,6,2.5,3,3,250,,,
https://www.airbnb.com/rooms/5102135,47.59382038,-122.305967,4,1,1,2,119,,,
https://www.airbnb.com/rooms/5060388,47.59958299,-122.3131538,4,1,0,2,95,,,
https://www.airbnb.com/rooms/286712,47.59797618,-122.3008799,7,3.5,3,3,218,,,
https://www.airbnb.com/rooms/5463875,47.59437235,-122.3093581,3,1,1,1,120,,,
https://www.airbnb.com/rooms/4316910,47.59127371,-122.3057614,2,1,0,1,64,,,
https://www.airbnb.com/rooms/7093986,47.59696031,-122.2981652,2,1,1,1,80,,,
https://www.airbnb.com/rooms/4777832,47.59578066,-122.3096529,4,1,0,2,170,,,
https://www.airbnb.com/rooms/7429207,47.59639091,-122.3049055,4,2,3,2,168,,,
https://www.airbnb.com/rooms/7664565,47.59856675,-122.307544,2,1,1,1,60,,,
https://www.airbnb.com/rooms/5792683,47.59371046,-122.3041901,3,1,0,2,85,,,
https://www.airbnb.com/rooms/1856970,47.59933473,-122.3113683,2,1,1,1,70,,,
https://www.airbnb.com/rooms/4084712,47.59361162,-122.3097999,4,1,2,3,115,,,
https://www.airbnb.com/rooms/6411986,47.59196614,-122.3083929,4,1,1,1,90,,,
https://www.airbnb.com/rooms/9258687,47.59235748,-122.3033445,2,1.5,1,1,125,,,
https://www.airbnb.com/rooms/9426058,47.60044106,-122.3092233,2,1,1,1,80,,,
https://www.airbnb.com/rooms/9736801,47.60141207,-122.3128888,3,1,0,2,90,,,
https://www.airbnb.com/rooms/4297068,47.59982699,-122.3094831,4,2,2,2,149,,,
https://www.airbnb.com/rooms/8221520,47.58748247,-122.3006221,8,3,3,3,250,,,
https://www.airbnb.com/rooms/2387605,47.59412508,-122.3086619,4,1,1,2,69,,,
https://www.airbnb.com/rooms/8389809,47.5942898,-122.3091905,2,1,1,1,65,,,
https://www.airbnb.com/rooms/7048843,47.59083217,-122.2998134,2,0.5,1,1,40,,,
https://www.airbnb.com/rooms/879181,47.60051049,-122.301994,2,1.5,1,1,60,,,
https://www.airbnb.com/rooms/6423488,47.60138626,-122.307679,4,2,2,2,149,,,
https://www.airbnb.com/rooms/7241905,47.60011268,-122.3037545,2,1,1,1,115,,,
https://www.airbnb.com/rooms/1246809,47.58172347,-122.2989805,6,1,1,3,79,,,
https://www.airbnb.com/rooms/10273158,47.61070501,-122.340975,2,1,0,1,129,,,
https://www.airbnb.com/rooms/5615620,47.60927418,-122.3408774,2,1,0,1,100,,,
https://www.airbnb.com/rooms/936484,47.60854615,-122.3391915,2,1,1,2,76,,,
https://www.airbnb.com/rooms/5415077,47.60979836,-122.340368,2,2,1,1,95,,,
https://www.airbnb.com/rooms/938785,47.60846227,-122.3395063,4,1,1,2,100,,,
https://www.airbnb.com/rooms/934216,47.60816273,-122.3389926,6,2,2,3,137,,,
https://www.airbnb.com/rooms/6119821,47.60908008,-122.3401055,8,0,1,8,38,,,
https://www.airbnb.com/rooms/3385421,47.61217391,-122.3433935,4,2.5,2,2,557,,,
https://www.airbnb.com/rooms/5981343,47.60866344,-122.3413011,6,1,1,3,160,,,
https://www.airbnb.com/rooms/9706229,47.61051908,-122.3418096,2,1,0,1,179,,,
https://www.airbnb.com/rooms/8212989,47.60772361,-122.3404758,8,8,1,8,41,,,
https://www.airbnb.com/rooms/9444769,47.6088217,-122.3410176,4,1,1,2,97,,,
https://www.airbnb.com/rooms/5422159,47.60777108,-122.3396398,3,1,0,1,99,,,
https://www.airbnb.com/rooms/9532861,47.61056026,-122.3412964,2,1,0,1,149,,,
https://www.airbnb.com/rooms/3380159,47.60969349,-122.3419973,3,1,1,1,199,,,
https://www.airbnb.com/rooms/9294683,47.60846138,-122.3418883,3,1,1,1,157,,,
https://www.airbnb.com/rooms/8253456,47.61099527,-122.3435219,4,1,0,2,170,,,
https://www.airbnb.com/rooms/944237,47.60723759,-122.3413143,4,1,1,2,85,,,
https://www.airbnb.com/rooms/4165387,47.60800146,-122.3398458,4,2,2,2,299,,,
https://www.airbnb.com/rooms/9866984,47.60880267,-122.3393003,2,1,1,1,95,,,
https://www.airbnb.com/rooms/7179337,47.60775334,-122.3413479,4,1,1,2,99,,,
https://www.airbnb.com/rooms/9768655,47.61041221,-122.3414902,3,1,1,2,165,,,
https://www.airbnb.com/rooms/8015531,47.60855884,-122.3402696,4,1,0,2,114,,,
https://www.airbnb.com/rooms/991961,47.60817001,-122.3383759,5,2,2,2,311,,,
https://www.airbnb.com/rooms/4597584,47.61078024,-122.3411651,2,1,0,1,160,,,
https://www.airbnb.com/rooms/8035212,47.60768097,-122.3402667,3,1,0,2,100,,,
https://www.airbnb.com/rooms/8053396,47.60873775,-122.3411808,3,1,1,1,150,,,
https://www.airbnb.com/rooms/9634448,47.60893109,-122.3402823,4,2,1,2,357,,,
https://www.airbnb.com/rooms/2516391,47.64482057,-122.3274884,3,1,1,2,135,,,
https://www.airbnb.com/rooms/7581631,47.6409173,-122.3233215,4,1,2,2,110,,,
https://www.airbnb.com/rooms/7067650,47.64208137,-122.3246051,4,1,1,1,75,,,
https://www.airbnb.com/rooms/706385,47.64338999,-122.3258219,2,1,1,1,138,,,
https://www.airbnb.com/rooms/6005443,47.6405253,-122.3285206,2,1,1,1,129,,,
https://www.airbnb.com/rooms/6883913,47.63917689,-122.3262251,2,1,1,1,120,,,
https://www.airbnb.com/rooms/6523393,47.6394781,-122.3259309,4,1,1,1,95,,,
https://www.airbnb.com/rooms/7922676,47.64078787,-122.3232083,2,1,1,1,140,,,
https://www.airbnb.com/rooms/6766513,47.63757485,-122.3233591,2,1,1,1,95,,,
https://www.airbnb.com/rooms/682135,47.64007904,-122.3255434,3,1,1,1,91,,,
https://www.airbnb.com/rooms/4678866,47.64050458,-122.3282016,3,1,1,2,135,,,
https://www.airbnb.com/rooms/708774,47.63897301,-122.3248878,4,1,1,1,95,,,
https://www.airbnb.com/rooms/3158210,47.63828959,-122.3278954,3,1,1,1,140,,,
https://www.airbnb.com/rooms/1494828,47.63963508,-122.3244524,4,1,2,2,125,,,
https://www.airbnb.com/rooms/7291403,47.65195627,-122.3213982,3,1,1,1,150,,,
https://www.airbnb.com/rooms/7075357,47.64011694,-122.326567,4,1.5,2,3,129,,,
https://www.airbnb.com/rooms/8000037,47.64198079,-122.32299,1,1,1,1,50,,,
https://www.airbnb.com/rooms/1652097,47.64793265,-122.3233427,4,1,1,2,85,,,
https://www.airbnb.com/rooms/4660460,47.64156091,-122.3270726,2,1,0,1,82,,,
https://www.airbnb.com/rooms/1944596,47.6360227,-122.3244654,2,1,1,1,103,,,
https://www.airbnb.com/rooms/5593504,47.63857442,-122.3248037,2,1,1,1,59,,,
https://www.airbnb.com/rooms/7999692,47.64179026,-122.3249532,4,1,1,1,150,,,
https://www.airbnb.com/rooms/619366,47.64454557,-122.3255229,2,1,1,1,115,,,
https://www.airbnb.com/rooms/7999972,47.64069202,-122.3235032,2,1,1,1,100,,,
https://www.airbnb.com/rooms/3379116,47.64715015,-122.322739,8,1,2,4,300,,,
https://www.airbnb.com/rooms/10272763,47.63844166,-122.3251257,2,1,1,1,68,,,
https://www.airbnb.com/rooms/10077121,47.64081227,-122.3260625,3,1,1,1,52,,,
https://www.airbnb.com/rooms/7536219,47.64211473,-122.3272227,2,1,0,1,91,,,
https://www.airbnb.com/rooms/4688603,47.64125058,-122.3240878,2,1,1,1,59,,,
https://www.airbnb.com/rooms/7936877,47.64648795,-122.3258909,2,1,0,1,129,,,
https://www.airbnb.com/rooms/3627658,47.64538718,-122.3237816,3,1,1,1,125,,,
https://www.airbnb.com/rooms/6363779,47.63754496,-122.3273922,2,1,1,1,195,,,
https://www.airbnb.com/rooms/2693137,47.63611986,-122.3243359,2,1,1,1,58,,,
https://www.airbnb.com/rooms/7697340,47.64032438,-122.3231676,8,2.5,3,3,600,,,
https://www.airbnb.com/rooms/5707514,47.64862792,-122.3242205,2,1,1,1,89,,,
https://www.airbnb.com/rooms/7844444,47.63874945,-122.3270475,4,1,0,2,100,,,
https://www.airbnb.com/rooms/7481498,47.63672995,-122.3237994,3,1,2,2,125,,,
https://www.airbnb.com/rooms/535300,47.64097356,-122.3285731,2,1,1,1,82,,,
https://www.airbnb.com/rooms/68508,47.6366744,-122.323155,4,1,2,2,225,,,
https://www.airbnb.com/rooms/8294379,47.63618111,-122.3266379,2,1,1,1,55,,,
https://www.airbnb.com/rooms/9137487,47.63550919,-122.3254119,2,1,1,1,90,,,
https://www.airbnb.com/rooms/4481979,47.64425525,-122.3261722,2,1,1,1,134,,,
https://www.airbnb.com/rooms/5353512,47.64166537,-122.3246454,2,1,1,1,42,,,
https://www.airbnb.com/rooms/244499,47.64687986,-122.3241736,2,1,1,1,125,,,
https://www.airbnb.com/rooms/3316219,47.63845449,-122.3233818,6,1,2,2,115,,,
https://www.airbnb.com/rooms/6613601,47.61907156,-122.3477988,3,1,1,1,125,,,
https://www.airbnb.com/rooms/7833113,47.62386147,-122.3422631,2,1,1,1,55,,,
https://www.airbnb.com/rooms/7439802,47.6208625,-122.3389661,6,2,2,3,550,,,
https://www.airbnb.com/rooms/10135378,47.63449323,-122.3258473,2,1,1,1,90,,,
https://www.airbnb.com/rooms/9330174,47.61920554,-122.3320296,3,1,1,1,100,,,
https://www.airbnb.com/rooms/9597415,47.62398874,-122.3321662,2,1,1,1,95,,,
https://www.airbnb.com/rooms/8831088,47.62330202,-122.3319691,4,1,1,2,110,,,
https://www.airbnb.com/rooms/7401671,47.63443454,-122.3241573,2,1,0,1,80,,,
https://www.airbnb.com/rooms/5330475,47.62667517,-122.3429056,4,2,1,1,100,,,
https://www.airbnb.com/rooms/8067001,47.61970698,-122.3369972,2,1,0,1,90,,,
https://www.airbnb.com/rooms/8829089,47.61991685,-122.3461084,1,2,1,1,100,,,
https://www.airbnb.com/rooms/8814555,47.62036233,-122.3446291,2,1.5,1,1,88,,,
https://www.airbnb.com/rooms/6852288,47.6286668,-122.3285456,2,1,1,1,59,,,
https://www.airbnb.com/rooms/6913706,47.62013508,-122.3370193,4,1,1,1,183,,,
https://www.airbnb.com/rooms/2387265,47.61998352,-122.3338898,2,1,0,1,135,,,
https://www.airbnb.com/rooms/48319,47.61974793,-122.339131,2,1,1,1,220,,,
https://www.airbnb.com/rooms/9885225,47.61994409,-122.3385515,3,1,1,1,183,,,
https://www.airbnb.com/rooms/8083242,47.62366227,-122.3332926,2,1,1,1,115,,,
https://www.airbnb.com/rooms/8704964,47.62547232,-122.3374789,4,1,1,4,100,,,
https://www.airbnb.com/rooms/6990477,47.61971806,-122.3372047,3,1,1,1,183,,,
https://www.airbnb.com/rooms/117862,47.62151025,-122.3287867,2,1,1,1,115,,,
https://www.airbnb.com/rooms/7777219,47.62175656,-122.3296963,2,1,1,1,75,,,
https://www.airbnb.com/rooms/7203765,47.6208902,-122.3303591,2,1,0,1,110,,,
https://www.airbnb.com/rooms/7840228,47.62027939,-122.3392147,3,1,1,1,183,,,
https://www.airbnb.com/rooms/7438635,47.62096789,-122.3377744,2,1,1,1,220,,,
https://www.airbnb.com/rooms/9389755,47.6193018,-122.3443613,3,1,1,1,119,,,
https://www.airbnb.com/rooms/9151865,47.62147035,-122.3310743,2,1,1,1,75,,,
https://www.airbnb.com/rooms/7204672,47.65947038,-122.4018734,6,2.5,3,3,200,,,
https://www.airbnb.com/rooms/5579427,47.65421134,-122.4083888,7,2,3,3,229,,,
https://www.airbnb.com/rooms/6734621,47.65103145,-122.3850038,10,3.5,3,5,333,,,
https://www.airbnb.com/rooms/2263643,47.65912133,-122.4022654,1,1,1,1,41,,,
https://www.airbnb.com/rooms/4608208,47.66403531,-122.4037501,2,1,1,1,70,,,
https://www.airbnb.com/rooms/9999955,47.65157061,-122.3837191,1,1,1,1,55,,,
https://www.airbnb.com/rooms/3528627,47.65982998,-122.4027384,2,1,1,2,70,,,
https://www.airbnb.com/rooms/8048333,47.65398031,-122.3955475,4,1,1,2,97,,,
https://www.airbnb.com/rooms/8050642,47.65061812,-122.4031198,12,3.5,5,7,350,,,
https://www.airbnb.com/rooms/7329805,47.64899205,-122.397112,6,1,2,4,200,,,
https://www.airbnb.com/rooms/6848455,47.64950046,-122.3839635,5,2.5,3,3,225,,,
https://www.airbnb.com/rooms/9695233,47.65058889,-122.3910163,4,1,1,2,115,,,
https://www.airbnb.com/rooms/5164581,47.64987479,-122.3835612,2,1,1,1,40,,,
https://www.airbnb.com/rooms/2208757,47.64950029,-122.3827632,8,2.5,3,3,150,,,
https://www.airbnb.com/rooms/226536,47.66119734,-122.4014455,2,1,1,1,46,,,
https://www.airbnb.com/rooms/176678,47.65221579,-122.385481,2,1,1,1,64,,,
https://www.airbnb.com/rooms/7050534,47.6524383,-122.3896985,2,1,1,1,125,,,
https://www.airbnb.com/rooms/8248970,47.65795018,-122.3981546,6,2,3,4,250,,,
https://www.airbnb.com/rooms/4824699,47.65440287,-122.3935909,4,1,0,2,147,,,
https://www.airbnb.com/rooms/3876097,47.65842626,-122.4022982,1,1,1,1,30,,,
https://www.airbnb.com/rooms/1260259,47.66056383,-122.401864,3,1,1,1,150,,,
https://www.airbnb.com/rooms/8443952,47.64962414,-122.3855305,2,1,1,1,78,,,
https://www.airbnb.com/rooms/10068879,47.65249557,-122.3963541,4,1,1,2,120,,,
https://www.airbnb.com/rooms/8173487,47.65378345,-122.3881302,5,2,3,2,280,,,
https://www.airbnb.com/rooms/685600,47.65513059,-122.4078177,2,1,1,1,75,,,
https://www.airbnb.com/rooms/8483477,47.65412764,-122.3896939,4,1,1,1,178,,,
https://www.airbnb.com/rooms/10136155,47.64868391,-122.3837888,8,1,5,5,480,,,
https://www.airbnb.com/rooms/6959336,47.65438187,-122.4096283,5,1,2,3,129,,,
https://www.airbnb.com/rooms/5195064,47.6508108,-122.3846944,2,1,1,1,50,,,
https://www.airbnb.com/rooms/9961538,47.64944286,-122.3833124,4,1,1,1,50,,,
https://www.airbnb.com/rooms/8301680,47.65362955,-122.4076045,5,2,3,3,175,,,
https://www.airbnb.com/rooms/492287,47.65312176,-122.4098169,2,1,1,1,88,,,
https://www.airbnb.com/rooms/8029177,47.63543619,-122.4024723,2,1,1,1,100,,,
https://www.airbnb.com/rooms/7343707,47.64609021,-122.4158477,5,2,2,2,225,,,
https://www.airbnb.com/rooms/8882345,47.64145682,-122.403883,6,1,2,3,200,,,
https://www.airbnb.com/rooms/7676574,47.64012727,-122.4027391,6,1.5,2,4,250,,,
https://www.airbnb.com/rooms/3354761,47.64789129,-122.4087649,9,1.5,0,4,95,,,
https://www.airbnb.com/rooms/3561237,47.64709029,-122.4085553,15,4,4,7,172,,,
https://www.airbnb.com/rooms/1831338,47.65020403,-122.4138818,2,1,1,1,99,,,
https://www.airbnb.com/rooms/1840671,47.6489241,-122.4127147,2,1,1,1,99,,,
https://www.airbnb.com/rooms/5559643,47.64724228,-122.4045048,5,1,2,3,175,,,
https://www.airbnb.com/rooms/8327083,47.65168581,-122.4045734,12,3.5,5,7,350,,,
https://www.airbnb.com/rooms/8087037,47.65266873,-122.4092961,2,1,1,1,69,,,
https://www.airbnb.com/rooms/1696015,47.63149514,-122.3954371,10,2,3,3,375,,,
https://www.airbnb.com/rooms/6855839,47.61570241,-122.332627,3,1,1,1,144,,,
https://www.airbnb.com/rooms/3345341,47.61537863,-122.3352588,4,1,1,1,999,,,
https://www.airbnb.com/rooms/4410493,47.6157283,-122.3422533,6,2,2,3,138,,,
https://www.airbnb.com/rooms/19619,47.61361553,-122.3470578,4,1,1,2,145,,,
https://www.airbnb.com/rooms/7597244,47.6129733,-122.3444255,2,1,1,1,125,,,
https://www.airbnb.com/rooms/5736082,47.61109043,-122.3481571,1,1,1,1,45,,,
https://www.airbnb.com/rooms/3697351,47.61381379,-122.3425287,2,1,1,1,35,,,
https://www.airbnb.com/rooms/6958436,47.61491677,-122.3449797,4,1,1,2,225,,,
https://www.airbnb.com/rooms/9652574,47.61644587,-122.3522178,1,1,1,1,50,,,
https://www.airbnb.com/rooms/7109376,47.61442745,-122.3490971,4,1,0,1,120,,,
https://www.airbnb.com/rooms/3534364,47.61297812,-122.350977,2,1,1,1,100,,,
https://www.airbnb.com/rooms/6671901,47.61338553,-122.3400657,5,1,1,2,120,,,
https://www.airbnb.com/rooms/6370313,47.61429418,-122.3363903,3,1,1,1,249,,,
https://www.airbnb.com/rooms/9863484,47.61638694,-122.3538221,3,1,0,1,95,,,
https://www.airbnb.com/rooms/7249631,47.61805329,-122.3375544,3,1,1,1,150,,,
https://www.airbnb.com/rooms/9183838,47.6142054,-122.3439889,2,1,1,1,130,,,
https://www.airbnb.com/rooms/6222245,47.61522895,-122.3371196,4,1,0,1,130,,,
https://www.airbnb.com/rooms/10292753,47.61483648,-122.3468338,4,1,1,2,105,,,
https://www.airbnb.com/rooms/7760836,47.6146353,-122.3454,6,1,0,3,105,,,
https://www.airbnb.com/rooms/7324993,47.61632074,-122.349325,3,1,1,1,175,,,
https://www.airbnb.com/rooms/5760902,47.61574887,-122.3436528,3,1,0,2,100,,,
https://www.airbnb.com/rooms/7035498,47.61494348,-122.3406782,2,1,0,1,129,,,
https://www.airbnb.com/rooms/8956631,47.61451451,-122.3403292,4,1,0,3,90,,,
https://www.airbnb.com/rooms/6766708,47.61534361,-122.3327413,6,2.5,2,3,350,,,
https://www.airbnb.com/rooms/6992696,47.61847932,-122.3554914,4,1,2,2,199,,,
https://www.airbnb.com/rooms/4264043,47.61411914,-122.3412966,2,1,0,1,75,,,
https://www.airbnb.com/rooms/6186081,47.61397108,-122.3482181,4,1,1,2,110,,,
https://www.airbnb.com/rooms/1472532,47.61242487,-122.3437826,3,1,1,1,80,,,
https://www.airbnb.com/rooms/5900224,47.61430704,-122.3472579,2,1,0,1,150,,,
https://www.airbnb.com/rooms/9374358,47.61369631,-122.342055,2,1,0,1,95,,,
https://www.airbnb.com/rooms/5874421,47.61290508,-122.3465707,3,1,1,1,139,,,
https://www.airbnb.com/rooms/8829474,47.6172907,-122.3496,3,1,1,1,139,,,
https://www.airbnb.com/rooms/6228474,47.61429607,-122.3473832,4,1,1,2,275,,,
https://www.airbnb.com/rooms/4637670,47.61601594,-122.3295179,2,1,0,1,135,,,
https://www.airbnb.com/rooms/3995007,47.6138396,-122.349435,5,1,1,3,128,,,
https://www.airbnb.com/rooms/19611,47.61561135,-122.3459267,4,1,1,2,107,,,
https://www.airbnb.com/rooms/10076279,47.61689556,-122.3463832,2,1,1,1,150,,,
https://www.airbnb.com/rooms/1200829,47.6148639,-122.3439854,4,1,1,2,100,,,
https://www.airbnb.com/rooms/3673759,47.6172487,-122.3472461,2,1,1,1,100,,,
https://www.airbnb.com/rooms/206781,47.61551227,-122.337286,2,1,1,1,120,,,
https://www.airbnb.com/rooms/988176,47.6115756,-122.3466116,5,1,0,1,125,,,
https://www.airbnb.com/rooms/3686556,47.6177369,-122.35552,2,1,1,1,120,,,
https://www.airbnb.com/rooms/2881446,47.61540885,-122.3486193,4,1,0,2,150,,,
https://www.airbnb.com/rooms/9318853,47.61662984,-122.3500016,2,1,0,1,129,,,
https://www.airbnb.com/rooms/6328150,47.61269735,-122.3415262,2,1,0,1,140,,,
https://www.airbnb.com/rooms/2154617,47.61406469,-122.3492246,3,1,0,2,150,,,
https://www.airbnb.com/rooms/6658052,47.61793645,-122.3383949,3,1,1,2,149,,,
https://www.airbnb.com/rooms/6187841,47.61518277,-122.3469319,4,2,2,2,229,,,
https://www.airbnb.com/rooms/9371895,47.61513544,-122.3506703,3,1,0,2,180,,,
https://www.airbnb.com/rooms/4318031,47.61758375,-122.3533028,2,1,0,1,93,,,
https://www.airbnb.com/rooms/6364549,47.61370509,-122.3504478,3,1,0,2,110,,,
https://www.airbnb.com/rooms/8326940,47.61462365,-122.3483971,2,1,1,1,126,,,
https://www.airbnb.com/rooms/7826593,47.61597793,-122.3492911,1,1,1,1,139,,,
https://www.airbnb.com/rooms/8168476,47.61481343,-122.3427933,2,1,1,1,157,,,
https://www.airbnb.com/rooms/6482984,47.61484887,-122.3411722,1,1,1,1,90,,,
https://www.airbnb.com/rooms/6316917,47.61409386,-122.3444241,4,1,1,1,90,,,
https://www.airbnb.com/rooms/7922581,47.61428954,-122.3489472,2,1,0,1,125,,,
https://www.airbnb.com/rooms/4110396,47.61496234,-122.3321392,2,1,1,1,95,,,
https://www.airbnb.com/rooms/5446176,47.61469962,-122.3399525,6,2,2,3,197,,,
https://www.airbnb.com/rooms/4669377,47.61423956,-122.3489068,5,1,1,3,155,,,
https://www.airbnb.com/rooms/4151430,47.61537219,-122.3491043,6,1,2,2,195,,,
https://www.airbnb.com/rooms/5446513,47.61595927,-122.340617,6,2,2,3,150,,,
https://www.airbnb.com/rooms/3793185,47.61545367,-122.333556,3,1,1,1,175,,,
https://www.airbnb.com/rooms/937370,47.61413014,-122.3421358,6,2,2,3,156,,,
https://www.airbnb.com/rooms/1833250,47.61401556,-122.3492224,6,2.5,2,2,320,,,
https://www.airbnb.com/rooms/902243,47.61596881,-122.3450891,7,2,2,2,200,,,
https://www.airbnb.com/rooms/4053644,47.61373342,-122.3437385,3,1,1,2,200,,,
https://www.airbnb.com/rooms/1084046,47.61349951,-122.3380272,6,2,2,3,165,,,
https://www.airbnb.com/rooms/8016481,47.61716455,-122.3497171,3,1,0,1,148,,,
https://www.airbnb.com/rooms/8811781,47.61758028,-122.345989,7,2,3,4,127,,,
https://www.airbnb.com/rooms/4243163,47.61651123,-122.3481143,8,3,3,4,405,,,
https://www.airbnb.com/rooms/4569115,47.61621072,-122.3503346,4,1,2,2,219,,,
https://www.airbnb.com/rooms/4464824,47.61516479,-122.3465721,10,2,3,4,899,,,
https://www.airbnb.com/rooms/9258513,47.6175722,-122.3494388,3,1,1,1,150,,,
https://www.airbnb.com/rooms/4190771,47.61677625,-122.3482628,6,2,2,4,239,,,
https://www.airbnb.com/rooms/3543084,47.61377202,-122.3475856,4,1,1,2,150,,,
https://www.airbnb.com/rooms/6263270,47.61419263,-122.3488618,4,1,1,1,140,,,
https://www.airbnb.com/rooms/7807169,47.61249915,-122.348258,6,2,2,3,117,,,
https://www.airbnb.com/rooms/844939,47.61466447,-122.3465917,4,1,1,2,99,,,
https://www.airbnb.com/rooms/8890682,47.61377549,-122.350413,3,1,1,1,170,,,
https://www.airbnb.com/rooms/3998984,47.61504932,-122.3429315,2,1,0,2,100,,,
https://www.airbnb.com/rooms/6315435,47.61498179,-122.3488696,6,2,2,3,300,,,
https://www.airbnb.com/rooms/6704004,47.61521886,-122.3490756,4,1,1,2,250,,,
https://www.airbnb.com/rooms/1797207,47.6154907,-122.3471211,6,2,2,3,197,,,
https://www.airbnb.com/rooms/271509,47.61577535,-122.3487186,6,1,2,3,175,,,
https://www.airbnb.com/rooms/10156116,47.61660168,-122.3375617,3,1,1,1,130,,,
https://www.airbnb.com/rooms/4410789,47.61571293,-122.3424234,6,2,2,3,131,,,
https://www.airbnb.com/rooms/9577993,47.6179592,-122.347833,3,1,1,1,110,,,
https://www.airbnb.com/rooms/9352620,47.6145858,-122.3515326,3,1,1,1,125,,,
https://www.airbnb.com/rooms/9532957,47.61615797,-122.3393907,5,2,2,2,200,,,
https://www.airbnb.com/rooms/8354452,47.6167047,-122.3539693,2,1,0,1,99,,,
https://www.airbnb.com/rooms/9497431,47.61587789,-122.3332559,8,2.5,2,4,700,,,
https://www.airbnb.com/rooms/217142,47.61533865,-122.3479053,7,2,2,4,200,,,
https://www.airbnb.com/rooms/1732280,47.61486605,-122.3383212,4,1,1,2,89,,,
https://www.airbnb.com/rooms/4240933,47.61374699,-122.3361266,6,2,2,3,142,,,
https://www.airbnb.com/rooms/443942,47.61582776,-122.3407773,2,1,1,1,125,,,
https://www.airbnb.com/rooms/6489648,47.61372199,-122.342757,4,1,1,1,245,,,
https://www.airbnb.com/rooms/8308386,47.61618261,-122.354206,7,2,3,3,99,,,
https://www.airbnb.com/rooms/8227038,47.61736895,-122.3530597,2,1,1,1,117,,,
https://www.airbnb.com/rooms/2489339,47.61345315,-122.3475179,4,1,1,2,215,,,
https://www.airbnb.com/rooms/8054892,47.61564954,-122.3476695,6,1,2,3,215,,,
https://www.airbnb.com/rooms/1493197,47.61792621,-122.3478335,4,1,2,3,275,,,
https://www.airbnb.com/rooms/4417792,47.61593588,-122.3406362,6,1,2,3,175,,,
https://www.airbnb.com/rooms/5048597,47.61516931,-122.3436908,6,1,2,3,195,,,
https://www.airbnb.com/rooms/6278191,47.61672538,-122.3480566,4,1,1,1,113,,,
https://www.airbnb.com/rooms/8891577,47.61520501,-122.3354589,8,2,2,4,700,,,
https://www.airbnb.com/rooms/4163306,47.61435146,-122.348153,4,1.5,1,2,139,,,
https://www.airbnb.com/rooms/59827,47.61627389,-122.3441262,4,0,1,2,135,,,
https://www.airbnb.com/rooms/9505340,47.61588988,-122.3453086,2,1,1,1,105,,,
https://www.airbnb.com/rooms/3992155,47.61832135,-122.3451376,2,1,0,1,100,,,
https://www.airbnb.com/rooms/8571518,47.61755263,-122.3499291,4,1,1,1,106,,,
https://www.airbnb.com/rooms/3820186,47.61649816,-122.3529653,9,2.5,3,7,475,,,
https://www.airbnb.com/rooms/1084084,47.61355825,-122.3378842,6,2,2,3,143,,,
https://www.airbnb.com/rooms/257140,47.61602298,-122.3444916,4,1,1,2,205,,,
https://www.airbnb.com/rooms/8956628,47.61788306,-122.345522,4,1,0,3,80,,,
https://www.airbnb.com/rooms/8637174,47.61643392,-122.3417453,6,1,0,3,120,,,
https://www.airbnb.com/rooms/8815061,47.61601147,-122.3479511,2,1,1,1,139,,,
https://www.airbnb.com/rooms/4677524,47.61476068,-122.347023,4,1,0,2,135,,,
https://www.airbnb.com/rooms/3139847,47.61365588,-122.3475903,4,1,1,2,155,,,
https://www.airbnb.com/rooms/6975036,47.61753648,-122.3479978,2,1,1,1,90,,,
